,ngram,weight
164497,broken elevators ,-0.0008447113141386061
141832,wicked spoon least,-0.0008447113141386061
148610,still sitting table,-0.0008447113141386061
79652,assortment  ,-0.0008447113141386061
177447,hot sandwiches cheap,-0.0008447113141386061
255296,let price tag,-0.0008447113141386061
52614, dishes well,-0.0008447113141386061
227107, two vegetarians,-0.0008447113141386061
52474,first buffet ve,-0.0008447113141386061
136483,oysters  amazing,-0.0008447113141386061
9152,correctly  ,-0.0008446529585282936
13748,sizes huge ,-0.0008446364453145547
25080,right  really,-0.0008421498375080495
28022, soooooo good,-0.0008419409922515731
38093,appetites  ,-0.0008419185054159159
39600,staff also friendly,-0.0008418573111782702
33646,desserts best part,-0.0008416585599826608
14586,best way describe,-0.0008410398564290961
26386,overall  amazing,-0.0008408680562944606
34844,guacamole  ,-0.0008397324411580539
16313,experience gordon ramsay,-0.0008389927224791792
40100,better  got,-0.0008383871789601352
24908,short expectations ,-0.0008379779628310197
29748, stand shower,-0.0008373296090737972
37058,nice  still,-0.0008373296090737972
20582,needed something ,-0.0008368195265603062
41015,oysters  lobster,-0.0008368195265603062
33746,roof mouth ,-0.0008368195265603062
30072,people next us,-0.0008368195265603062
30127, heard much,-0.0008368195265603062
22088,especially desserts ,-0.0008368195265603062
22468,  pistachio,-0.0008368195265603062
25000,must try buffet,-0.0008368195265603062
23985,buffet  since,-0.0008368195265603062
32430,champagne  mimosas,-0.0008368195265603062
26600,place hype ,-0.0008368195265603062
31608,started jalapeño poppers,-0.0008368195265603062
27748, called next,-0.0008364392028953993
20950, better bellagio,-0.0008364392028953993
26685,waffles great ,-0.0008364392028953993
41375, desserts galore,-0.0008361995789245645
42262,exceptionally good ,-0.0008358955867746227
31020, suggest sharing,-0.0008346828447280612
22268,good  crispy,-0.0008343646265811091
5563, really worth,-0.0008340712188399857
93349, served super,-0.0008339614874206718
70610,time bellagio buffet,-0.0008339614874206718
140455,killer view strip,-0.0008339614874206718
235970,chip pancake ,-0.0008339614874206718
51384,located south end,-0.0008339614874206718
17683,cheaper price ,-0.0008336802692665636
11834,white sauce ,-0.0008331314141228187
42656,fresh well ,-0.0008329761587666253
34529, since wanted,-0.0008327714068636666
106541,good eating ,-0.0008327584702554978
119508,onions  bacon,-0.0008327584702554978
160215,anywhere near ,-0.0008327584702554978
122999,  miserable,-0.0008327584702554978
53759,food onto plate,-0.0008327584702554978
222241, waffles strawberries,-0.0008327584702554978
245765,throughout buffet ,-0.0008327584702554978
245802,lot food tried,-0.0008327584702554978
221924,bone marrow nice,-0.0008327584702554978
126470,hotel registration ,-0.0008327584702554978
138847,gabi located inside,-0.0008327584702554978
215234,bite melted mouth,-0.0008327584702554978
102470,little pricey get,-0.0008327584702554978
142665,types sausages ,-0.0008327584702554978
70193,hotel one star,-0.0008327584702554978
142657,room  water,-0.0008327584702554978
106577, started coffee,-0.0008327584702554978
183336, place gave,-0.0008327584702554978
224278,got everything needed,-0.0008327584702554978
64132,long time seated,-0.0008327584702554978
230673, course amazing,-0.0008327584702554978
101782,basic  nothing,-0.0008327584702554978
57114,friends  food,-0.0008327584702554978
172810,way back check,-0.0008327584702554978
119904,went celebrate birthday,-0.0008327584702554978
157355, flavors perfect,-0.0008327584702554978
249843,people preparing food,-0.0008327584702554978
113967,terms variety quality,-0.0008327584702554978
229555,get something quick,-0.0008327584702554978
89425,service five stars,-0.0008327584702554978
227005,walking felt like,-0.0008327584702554978
145456,came  however,-0.0008327584702554978
178505, especially mint,-0.0008327584702554978
165318,kinda sweet ,-0.0008327584702554978
134029,go tuna melt,-0.0008327584702554978
207215,review hotel casino,-0.0008327584702554978
77232,fantastic  room,-0.0008327584702554978
48351,like something get,-0.0008327584702554978
192653,patio area facing,-0.0008327584702554978
138101,even wicked spoon,-0.0008327584702554978
223258,huge chandelier ,-0.0008327584702554978
175846,back aria next,-0.0008327584702554978
131306, waiters really,-0.0008327584702554978
119840,one deep fried,-0.0008327584702554978
239166,tsa checkpoint ,-0.0008327584702554978
140924,long line lunch,-0.0008327584702554978
245525,good little bit,-0.0008327584702554978
223597,cheese brioche topped,-0.0008327584702554978
189761,sign reads ,-0.0008327584702554978
129150, moment sat,-0.0008327584702554978
130658,interesting decor ,-0.0008327584702554978
202912,hugely disappointed ,-0.0008327584702554978
244181, finally let,-0.0008327584702554978
223582,typical crab legs,-0.0008327584702554978
135601, temperature room,-0.0008327584702554978
172674,large  everything,-0.0008327584702554978
190618,huge crowd waiting,-0.0008327584702554978
207501,overpriced  slow,-0.0008327584702554978
172047,sausage etc ,-0.0008327584702554978
242790, extremely short,-0.0008327584702554978
254759,came table said,-0.0008327584702554978
195518, allows taste,-0.0008327584702554978
149088,  continuing,-0.0008327584702554978
59410,great portions ,-0.0008327584702554978
116138,john cusack kate,-0.0008327584702554978
220057,salty  dishes,-0.0008327584702554978
174572,want avoid wait,-0.0008327584702554978
173788, butter syrup,-0.0008327584702554978
109384,n cheese okay,-0.0008327584702554978
125065,morning  one,-0.0008327584702554978
235257, min trying,-0.0008327584702554978
43258, like getting,-0.0008327584702554978
62880,raw oyster ,-0.0008327584702554978
241879,group amazing ,-0.0008327584702554978
261270,tip  unless,-0.0008327584702554978
247425,ve waiting line,-0.0008327584702554978
168835, makes best,-0.0008327584702554978
247358,taking us table,-0.0008327584702554978
241877,caramel top ,-0.0008327584702554978
206014, mean pretty,-0.0008327584702554978
88109,salad  nothing,-0.0008327584702554978
259468,checking  stay,-0.0008327584702554978
240624,etc  quality,-0.0008327584702554978
117360,review  last,-0.0008327584702554978
198300,time flying mccarran,-0.0008327584702554978
185018,loved french fries,-0.0008327584702554978
214681,  exclusive,-0.0008327584702554978
124928,fresh  probably,-0.0008327584702554978
52712,price pretty reasonable,-0.0008327584702554978
167441,min wait worth,-0.0008327584702554978
233796, housekeeping still,-0.0008327584702554978
261072,watermelon entree ,-0.0008327584702554978
170508, everything far,-0.0008327584702554978
104561,tables  didn,-0.0008327584702554978
258274,vegas friend bachelor,-0.0008327584702554978
61578,make sure sign,-0.0008327584702554978
109862,accomplishment  ,-0.0008327584702554978
93994, burgers look,-0.0008327584702554978
219470,terminal  get,-0.0008327584702554978
73646,merlot reduction ,-0.0008327584702554978
109870, super worth,-0.0008327584702554978
219671,inside cesar palace,-0.0008327584702554978
54304,seafood  didn,-0.0008327584702554978
109502,bass excellent ,-0.0008327584702554978
140331,sorry  like,-0.0008327584702554978
221779,fried noodle ,-0.0008327584702554978
121240,screen remote ,-0.0008327584702554978
99229,make reservation want,-0.0008327584702554978
123990,sure get one,-0.0008327584702554978
93461,getting hungry ,-0.0008327584702554978
136373,incredibly slow service,-0.0008327584702554978
131617,brioche doree ,-0.0008327584702554978
59120,start saying food,-0.0008327584702554978
224462,volume patrons ,-0.0008327584702554978
122790, also spicy,-0.0008327584702554978
221447,getting rooms ,-0.0008327584702554978
258229,pancakes gigantic ,-0.0008327584702554978
107807, taco stand,-0.0008327584702554978
150836,lot menu items,-0.0008327584702554978
92779,breakfast day ,-0.0008327584702554978
173045,bomb  definitely,-0.0008327584702554978
179525,still remains one,-0.0008327584702554978
194054,perfection plate ,-0.0008327584702554978
258723,strawberry croissants ,-0.0008327584702554978
76191,manager told us,-0.0008327584702554978
59605,crab legs didn,-0.0008327584702554978
253833,thought great way,-0.0008327584702554978
187069,vegas resident ,-0.0008327584702554978
110490,lot less crowded,-0.0008327584702554978
196906, prepare get,-0.0008327584702554978
112919,choices quality food,-0.0008327584702554978
128158, fried onion,-0.0008327584702554978
192748,meats  deserts,-0.0008327584702554978
87731,choose  loved,-0.0008327584702554978
170271, give attitude,-0.0008327584702554978
236099,served  tapas,-0.0008327584702554978
204693,dishes bowls ,-0.0008327584702554978
254822,go vegas like,-0.0008327584702554978
180893,least  pretty,-0.0008327584702554978
231946,thai  however,-0.0008327584702554978
72169,ambiance fantastic ,-0.0008327584702554978
105487,parisienne  ,-0.0008327584702554978
72113,stayed far ,-0.0008327584702554978
239718,hanging door ,-0.0008327584702554978
226652,fan secret pizza,-0.0008327584702554978
151801,burger  overall,-0.0008327584702554978
90948,unless huge appetite,-0.0008327584702554978
38157,ribbon sushi bar,-0.0008306840836171099
14400,however  time,-0.0008296780066942855
34619,bit pricey well,-0.0008292492245193923
39425, cheap hotel,-0.0008289893219742142
4583, much choose,-0.0008283605963827591
30178,waiter super nice,-0.0008278626675690471
13516,near future ,-0.0008276872414745161
14691,good  tasted,-0.0008275930656114135
22526,quality food get,-0.0008261881431888953
6145, especially loved,-0.0008247756416495457
19906, immediately seated,-0.0008245192434558206
37459,cooked nicely ,-0.0008240519229692134
1468, atmosphere ,-0.0008238489530382903
17006,brunch items ,-0.0008235892795918024
31890,  mediterranean,-0.0008234130958997324
30083, thought room,-0.0008234130958997324
38372,room lovely ,-0.0008234130958997324
26321, called ask,-0.0008233875120948274
26297,quality food definitely,-0.0008226949352711386
29059,dining experience ever,-0.000822529141612701
21304, first impressions,-0.000822529141612701
42703,soup salad ,-0.000822529141612701
15033,hotel  even,-0.0008223418974886955
40901,sized beds ,-0.0008219402084710484
27155,free weights ,-0.0008219402084710484
31919,thing really enjoyed,-0.000820788512411989
24782, room always,-0.000820788512411989
39463,line though ,-0.000820788512411989
41538,ice cream sundaes,-0.000820788512411989
30014,pool amazing ,-0.000820788512411989
32067,dinner  time,-0.000820788512411989
38487,good portion size,-0.0008206471134937209
12301, checked room,-0.0008200505637888106
17033,seafood items ,-0.0008200505637888106
3078, stars service,-0.0008196851987334124
162252,reviews  check,-0.0008189568057175448
260326,still half left,-0.0008189568057175448
46897,arrived time ,-0.0008189568057175448
85244, food ridiculously,-0.0008189568057175448
228518,ordered  hog,-0.0008189568057175448
50029,makes want come,-0.0008189568057175448
224056,comforting long day,-0.0008189568057175448
201620,went back luxor,-0.0008189568057175448
243964,sausage  meat,-0.0008189568057175448
207966, disappointed buffet,-0.0008189568057175448
172602,okay  loved,-0.0008189568057175448
184572,watermelon favorite ,-0.0008189568057175448
53126,experience great food,-0.0008189568057175448
145544,prawns  khao,-0.0008189568057175448
48094, water show,-0.0008189568057175448
260263,went talked manager,-0.0008189568057175448
99357,great restaurants choose,-0.0008189568057175448
237994,caramel pudding chocolate,-0.0008189568057175448
134194,mandalay bay nice,-0.0008189568057175448
132054, hubby waited,-0.0008189568057175448
206375,friend enjoyed ,-0.0008189568057175448
101486,still waiting line,-0.0008189568057175448
244163,dent wallet ,-0.0008189568057175448
130025,lines worth wait,-0.0008189568057175448
61719,white meat chicken,-0.0008189568057175448
259305,sweet breakfast items,-0.0008189568057175448
167303,aïoli  goat,-0.0008189568057175448
172321,mussels cooked perfectly,-0.0008189568057175448
151086,chinese  fried,-0.0008189568057175448
143349,service bad food,-0.0008189568057175448
153265,burgers come sides,-0.0008189568057175448
33678,re delicious ,-0.0008188727196644369
21540,quality taste ,-0.0008178037962658887
17720,twice  times,-0.000817410773822056
42453,service  perfect,-0.000817366576569618
24021, fries come,-0.0008166639452048527
27170,apple cobbler ,-0.0008166639452048527
37684,bed mashed potatoes,-0.0008166314500356558
16565,line get food,-0.0008155324437892291
16982, ordered mac,-0.0008154443734737583
14275,time  place,-0.0008150974576056698
16684,probably favorite ,-0.0008145894944867828
37523, almost good,-0.0008137833952697591
37718,hotel offer ,-0.0008137833952697591
177640,also love food,-0.0008136937429859127
191142,basically  like,-0.0008136937429859127
249985,steak place like,-0.0008136937429859127
172829, restaurants looked,-0.0008136937429859127
241063,bass amazing ,-0.0008136937429859127
205726,burgr inside planet,-0.0008136937429859127
185575,m happy got,-0.0008136937429859127
254836, concept great,-0.0008136937429859127
137337,hard find restaurant,-0.0008136937429859127
51708,buffet fantastic ,-0.0008136937429859127
237278, everyone kind,-0.0008136937429859127
